11212	05
11212	10
12213	06
12213	11
13214	07
13214	12
14215	08
14215	13
15216	09
15216	14
16217	0a
16217	15
17218	0b
17218	16
18219	0c
18219	17
18219	20
19210	0d
19210	18
19210	21
20212	0e
20212	19
20212	22
21213	0f
21213	1a
21213	23
22214	0g
22214	1b
22214	24
23215	0h
23215	1c
23215	25
24216	0i
24216	1d
24216	26
25217	0j
25217	1e
25217	27
26218	0k
26218	1f
26218	28
27219	0l
27219	1g
27219	29
27219	30
28210	0m
28210	1h
28210	2a
28210	31
29211	0n
29211	1i
29211	2b
29211	32
30213	0o
30213	1j
30213	2c
30213	33
31214	0p
31214	1k
31214	2d
31214	34
32215	0q
32215	1l
32215	2e
32215	35
33216	0r
33216	1m
33216	2f
33216	36
34217	0s
34217	1n
34217	2g
34217	37
35218	0t
35218	1o
35218	2h
35218	38
36219	0u
36219	1p
36219	2i
36219	39
37210	0v
37210	1q
37210	2j
37210	3a
38211	0w
38211	1r
38211	2k
38211	3b
38211	40
39212	0x
39212	1s
39212	2l
39212	3c
39212	41
40214	0y
40214	1t
40214	2m
40214	3d
40214	42
41215	0z
41215	1u
41215	2n
41215	3e
41215	43
42216	1v
42216	2o
42216	3f
42216	44
43217	1w
43217	2p
43217	3g
43217	45
44218	1x
44218	2q
44218	3h
44218	46
45219	1y
45219	2r
45219	3i
45219	47
46210	1z
46210	2s
46210	3j
46210	48
47211	2t
47211	3k
47211	49
48212	2u
48212	3l
48212	4a
49213	2v
49213	3m
49213	4b
50215	2w
50215	3n
50215	4c
51216	2x
51216	3o
51216	4d
51216	50
52217	2y
52217	3p
52217	4e
52217	51
53218	2z
53218	3q
53218	4f
53218	52
54219	3r
54219	4g
54219	53
55210	3s
55210	4h
55210	54
56211	3t
56211	4i
56211	55
57212	3u
57212	4j
57212	56
58213	3v
58213	4k
58213	57
59214	3w
59214	4l
59214	58
60216	3x
60216	4m
60216	59
61217	3y
61217	4n
61217	5a
62218	3z
62218	4o
62218	5b
63219	4p
63219	5c
64210	4q
64210	5d
65211	4r
65211	5e
66212	4s
66212	5f
66212	60
67213	4t
67213	5g
67213	61
68214	4u
68214	5h
68214	62
69215	4v
69215	5i
69215	63
70217	4w
70217	5j
70217	64
71218	4x
71218	5k
71218	65
72219	4y
72219	5l
72219	66
73210	4z
73210	5m
73210	67
74211	5n
74211	68
75212	5o
75212	69
76213	5p
76213	6a
77214	5q
77214	6b
78215	5r
78215	6c
79216	5s
79216	6d
80218	5t
80218	6e
81219	5u
81219	6f
82210	5v
82210	6g
83211	5w
83211	6h
83211	70
84212	5x
84212	6i
84212	71
85213	5y
85213	6j
85213	72
86214	5z
86214	6k
86214	73
87215	6l
87215	74
88216	6m
88216	75
89217	6n
89217	76
90219	6o
90219	77
91210	6p
91210	78
92211	6q
92211	79
93212	6r
93212	7a
94213	6s
94213	7b
95214	6t
95214	7c
96215	6u
96215	7d
97216	6v
97216	7e
98217	6w
98217	7f
99218	6x
99218	7g
100211	6y
100211	7h
101212	6z
101212	7i
102213	7j
102213	80
103214	7k
103214	81
104215	7l
104215	82
105216	7m
105216	83
106217	7n
106217	84
107218	7o
107218	85
108219	7p
108219	86
109210	7q
109210	87
110212	7r
110212	88
111213	7s
111213	89
112214	7t
112214	8a
113215	7u
113215	8b
114216	7v
114216	8c
115217	7w
115217	8d
116218	7x
116218	8e
117219	7y
117219	8f
118210	7z
118210	8g
123216	8l
123216	90
124217	8m
124217	91
125218	8n
125218	92
126219	8o
126219	93
127210	8p
127210	94
128211	8q
128211	95
129212	8r
129212	96
130214	8s
130214	97
131215	8t
131215	98
132216	8u
132216	99
133217	8v
133217	9a
134218	8w
134218	9b
135219	8x
135219	9c
136210	8y
136210	9d
137211	8z
137211	9e
146211	9n
146211	a0
147212	9o
147212	a1
148213	9p
148213	a2
149214	9q
149214	a3
150216	9r
150216	a4
151217	9s
151217	a5
152218	9t
152218	a6
153219	9u
153219	a7
154210	9v
154210	a8
155211	9w
155211	a9
156212	9x
156212	aa
157213	9y
157213	ab
158214	9z
158214	ac
171219	ap
171219	b0
172210	aq
172210	b1
173211	ar
173211	b2
174212	as
174212	b3
175213	at
175213	b4
176214	au
176214	b5
177215	av
177215	b6
178216	aw
178216	b7
179217	ax
179217	b8
180219	ay
180219	b9
181210	az
181210	ba
198218	br
198218	c0
199219	bs
199219	c1
200212	bt
200212	c2
201213	bu
201213	c3
202214	bv
202214	c4
203215	bw
203215	c5
204216	bx
204216	c6
205217	by
205217	c7
206218	bz
206218	c8
227211	ct
227211	d0
228212	cu
228212	d1
229213	cv
229213	d2
230215	cw
230215	d3
231216	cx
231216	d4
232217	cy
232217	d5
233218	cz
233218	d6
258215	dv
258215	e0
259216	dw
259216	e1
260218	dx
260218	e2
261219	dy
261219	e3
262210	dz
262210	e4
291212	ex
291212	f0
292213	ey
292213	f1
293214	ez
293214	f2
326211	fz
326211	g0
